/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_37_564.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_37_564.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_37_564.jpg, 0, 0, 0, 8.249803E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_37_668.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_37_668.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_37_668.jpg, 0, 0, 0, 8.180883E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_37_770.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_37_770.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_37_770.jpg, 0, 0, 0, 8.182848E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_37_872.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_37_872.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_37_872.jpg, 0, 0, 0, 8.160214E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_37_974.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_37_974.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_37_974.jpg, 0, 0, 0, 8.181382E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_086.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_086.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_086.jpg, 0, 0, 0, 8.177977E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_186.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_186.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_186.jpg, 0, 0, 0, 8.182936E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_292.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_292.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_292.jpg, 0, 0, 0, 8.174602E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_410.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_410.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_410.jpg, 0, 0, 0, 8.156751E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_513.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_513.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_513.jpg, 0, 0, 0, 8.193915E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_615.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_615.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_615.jpg, 0, 0, 0, 8.175949E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_733.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_733.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_733.jpg, 0, 0, 0, 8.141641E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_848.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_848.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_848.jpg, 0, 0, 0, 8.189478E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_38_949.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_38_949.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_38_949.jpg, 0, 0, 0, 8.153466E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_055.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_055.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_055.jpg, 0, 0, 0, 8.182479E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_173.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_173.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_173.jpg, 0, 0, 0, 8.186857E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_278.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_278.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_278.jpg, 0, 0, 0, 8.176715E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_380.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_380.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_380.jpg, 0, 0, 0, 8.158822E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_484.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_484.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_484.jpg, 0, 0, 0, 8.185172E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_599.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_599.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_599.jpg, 0, 0, 0, 8.160604E-05
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_703.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_703.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_703.jpg, 0, 0.3051088, 0, 0.2139512
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_815.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_815.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_815.jpg, 0, 0.6449668, 0, 0.9212055
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_39_918.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_39_918.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_39_918.jpg, 0, 0.9553406, 0, 1.91464
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_018.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_018.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_018.jpg, 0, 1, 0, 3.098258
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_122.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_122.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_122.jpg, 0, 1, 0, 4.270299
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_233.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_233.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_233.jpg, 0, 1, 0, 5.664591
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_338.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_338.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_338.jpg, 0, 1, 0, 6.814201
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_442.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_442.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_442.jpg, 0, 1, 0, 7.952663
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_547.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_547.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_547.jpg, 0, 1, 0, 9.08006
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_665.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_665.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_665.jpg, 0, 1, 0, 10.41839
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_782.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_782.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_782.jpg, -0.3471901, 1, 0, 11.53791
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_888.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_888.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_888.jpg, -0.0684607, 1, 0, 12.79538
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_40_999.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_40_999.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_40_999.jpg, 0, 1, 0, 14.07199
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_103.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_103.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_103.jpg, 0, 1, 0, 15.18803
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_210.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_210.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_210.jpg, 0, 1, 0, 16.48135
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_328.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_328.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_328.jpg, 0, 1, 0, 17.37236
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_436.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_436.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_436.jpg, 0, 1, 0, 18.62275
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_547.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_547.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_547.jpg, 0, 1, 0, 19.78328
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_663.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_663.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_663.jpg, 0, 1, 0, 20.97675
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_763.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_763.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_763.jpg, 0, 1, 0, 21.91218
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_867.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_867.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_867.jpg, 0, 1, 0, 22.93461
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_41_987.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_41_987.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_41_987.jpg, 0, 1, 0, 24.09887
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_42_099.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_42_099.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_42_099.jpg, 0, 1, 0, 25.2548
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_42_213.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_42_213.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_42_213.jpg, 0, 1, 0, 26.39855
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_42_314.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_42_314.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_42_314.jpg, 0, 1, 0, 27.34128
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_42_416.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_42_416.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_42_416.jpg, 0, 1, 0, 28.27461
/home/rakshit/Desktop/SDCar/Data/IMG/center_2020_11_29_20_13_42_530.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/left_2020_11_29_20_13_42_530.jpg, /home/rakshit/Desktop/SDCar/Data/IMG/right_2020_11_29_20_13_42_530.jpg, -0.1416478, 1, 0, 29.37455
